1	0	0.0366199	0.227417
2	0	0.065666	0.227727
3	0	0.0535268	0.22847
4	0	0.0530265	0.229109
5	0	0.0539191	0.229425
6	0	0.0575576	0.229986
7	0	0.0755756	0.230792
8	0	0.0539461	0.231325
9	0	0.0554723	0.231834
10	0	0.0679321	0.23232
11	0	0.0549451	0.232816
12	0	0.0530265	0.233305
13	0	0.0539461	0.233782
14	0	0.0525263	0.234253
15	0	0.0535536	0.234722
16	0	0.053	0.23519
17	0	0.0665666	0.23564
18	0	0.0530796	0.236097
18	0	0.0563218	0.236293
19	13351	0.0546737	0.236411
20	32583	0.0535	0.236314
21	48080	0.0775388	0.23675
22	62628	0.0549725	0.236905
23	75545	0.0530796	0.237049
24	87116	0.0564154	0.237186
25	97625	0.0520781	0.237317
26	107034	0.063968	0.237442
27	115849	0.0603491	0.237564
28	124135	0.0521565	0.237683
29	131713	0.0539191	0.237797
30	138955	0.0539461	0.237908
31	145262	0.0764618	0.238011
32	151625	0.0525	0.238115
33	157576	0.0544456	0.238215
34	163221	0.0530796	0.238311
35	168640	0.054	0.238405
36	173417	0.0724638	0.238497
37	178297	0.056028	0.238586
38	183127	0.052	0.238672
39	187628	0.0570571	0.23876
40	192026	0.0540811	0.238842
41	195949	0.0782652	0.238917
42	200181	0.0549176	0.238995
43	204219	0.0535536	0.23907
44	208214	0.0525263	0.239144
45	212014	0.0531062	0.239213
46	215444	0.0678982	0.239279
47	219052	0.0535	0.239346
48	222527	0.054027	0.239406
49	225836	0.0525	0.239469
50	229070	0.055	0.239529
51	231857	0.0680681	0.239584
52	234867	0.0535268	0.239639
53	237723	0.0564154	0.239695
54	240529	0.0516032	0.239746
55	243252	0.0539461	0.239795
56	245561	0.0778832	0.239843
57	248062	0.0535268	0.239888
58	250522	0.054	0.239929
59	252882	0.0544184	0.239971
60	255187	0.0535268	0.240012
61	257254	0.0665666	0.240051
62	259410	0.0525526	0.240088
63	261497	0.053	0.240124
64	263499	0.0544728	0.240159
65	265477	0.0529735	0.240193
66	267157	0.072036	0.240226
67	268982	0.0534733	0.240256
68	270775	0.0535	0.240286
69	272479	0.054027	0.240315
70	274177	0.0539461	0.240342
71	275660	0.0756134	0.240371
72	277280	0.0539461	0.240397
