1	0	0.0360842	0.229383
2	0	0.069808	0.229434
3	0	0.068	0.231267
4	0	0.057971	0.233547
5	0	0.0530796	0.234453
6	0	0.0544728	0.238103
130	0	0.0573169	0.24311
131	624	0.0564048	0.243136
132	1276	0.054027	0.243162
133	1919	0.054	0.243189
134	2546	0.0625626	0.243215
135	3170	0.0579421	0.24324
136	3789	0.0530531	0.243266
137	4397	0.0544728	0.243292
138	4998	0.0544728	0.243318
139	5584	0.0611222	0.243345
140	6155	0.0609086	0.243374
141	6718	0.0574426	0.243402
142	7281	0.0531062	0.243428
143	7839	0.0539461	0.243455
144	8383	0.063	0.243481
145	8906	0.063968	0.243506
146	9425	0.0580871	0.243532
147	9936	0.0594406	0.243556
148	10441	0.058029	0.243582
149	10933	0.068034	0.243607
150	11414	0.0664668	0.243633
151	11900	0.059	0.243658
152	12378	0.0613466	0.243684
153	12854	0.0566132	0.24371
154	13312	0.0726089	0.243736
155	13768	0.0654019	0.243763
156	14212	0.0655328	0.243792
157	14657	0.0604396	0.243818
158	15097	0.0595894	0.243847
159	15526	0.0734266	0.243873
160	15952	0.0630946	0.243897
161	16380	0.0593812	0.243924
162	16803	0.0570856	0.243948
163	17221	0.0584416	0.243971
164	17627	0.0714286	0.243998
165	18028	0.0630315	0.244021
166	18429	0.0575864	0.244046
167	18823	0.0585	0.244072
168	19218	0.0575	0.244098
169	19599	0.0714286	0.244124
170	19962	0.0939061	0.244026
171	20339	0.0590295	0.244051
172	20713	0.059	0.244077
173	21082	0.0584708	0.244103
174	21442	0.0693613	0.244128
175	21798	0.0620931	0.244153
176	22156	0.0590295	0.244179
177	22523	0.054027	0.244207
178	22888	0.0553616	0.244233
179	23241	0.0625626	0.24426
180	23598	0.057	0.244286
181	23946	0.0540541	0.244313
182	24291	0.0549725	0.244338
183	24635	0.0530265	0.244364
184	24970	0.0675	0.24439
185	25303	0.0585	0.244417
186	25635	0.0539461	0.244442
187	25963	0.0535268	0.244469
188	26290	0.0534466	0.244496
189	26607	0.0641283	0.244523
190	26924	0.057971	0.24455
191	27239	0.0535804	0.244577
192	27551	0.0544456	0.244603
193	27858	0.054027	0.244627
194	28158	0.0634683	0.244654
195	28458	0.0570571	0.244679
196	28758	0.0535	0.244705
197	29052	0.0559161	0.244733
198	29345	0.0525526	0.24476
199	29630	0.0644356	0.244787
200	29914	0.0565566	0.244813
201	30196	0.054	0.24484
202	30479	0.0535	0.244866
203	30759	0.0549176	0.244893
204	31030	0.0626253	0.244939
205	31297	0.05997	0.244967
206	31569	0.054	0.244992
207	31837	0.0544728	0.245019
208	32098	0.0545	0.245046
209	32339	0.074037	0.245076
210	32586	0.0649351	0.245102
211	32835	0.0585293	0.245127
212	33076	0.0594703	0.245153
213	33321	0.0589411	0.245179
214	33551	0.0769231	0.245203
215	33787	0.0621242	0.245228
216	34024	0.0575864	0.245253
217	34258	0.0590886	0.245279
218	34487	0.0585586	0.245305
219	34711	0.0681363	0.245331
220	34930	0.0690345	0.245361
221	35154	0.06003	0.245387
222	35374	0.0581162	0.245413
223	35591	0.0616232	0.245438
224	35807	0.0664668	0.245464
225	36019	0.0651303	0.245488
226	36234	0.0585293	0.245514
227	36443	0.0605909	0.245541
228	36653	0.0589705	0.245567
229	36859	0.0665666	0.24559
230	37063	0.0665333	0.245615
231	37268	0.061	0.24564
232	37471	0.058029	0.245665
233	37675	0.0595	0.245691
234	37872	0.0655984	0.245718
235	38068	0.0636911	0.245743
236	38261	0.0614693	0.245768
237	38456	0.0595298	0.245794
238	38649	0.0585	0.245817
239	38777	0.0723926	0.245851
240	38889	0.0597303	0.245871
241	39079	0.0595298	0.245897
242	39273	0.055972	0.245923
243	39471	0.0530531	0.245948
244	39658	0.0691383	0.245975
245	39848	0.0588822	0.246001
246	40041	0.0540541	0.246028
247	40231	0.054027	0.246053
248	40419	0.0535268	0.246082
249	40603	0.0620621	0.246106
250	40786	0.0594703	0.246132
251	40969	0.0549725	0.246161
252	41152	0.0525	0.246187
253	41336	0.0549176	0.246214
254	41512	0.0601805	0.24624
255	41691	0.059	0.246267
256	41869	0.054	0.246291
257	42044	0.0545	0.246318
258	42218	0.0535268	0.246353
259	42388	0.0644034	0.246381
260	42558	0.0575864	0.246407
261	42727	0.055972	0.246435
262	42897	0.0544456	0.246461
263	43067	0.053	0.246487
264	43232	0.0614386	0.246513
265	43396	0.0585586	0.24654
266	43561	0.054	0.246566
267	43723	0.054	0.246589
268	43885	0.0534733	0.246616
269	44041	0.0635	0.246643
270	44199	0.0585	0.246669
271	44358	0.0520521	0.246694
272	44514	0.054027	0.246721
273	44669	0.0539461	0.246747
274	44817	0.0661654	0.246772
275	44969	0.0598504	0.246799
276	45121	0.0530265	0.246825
277	45270	0.0535268	0.246852
278	45420	0.0525526	0.246878
279	45566	0.063	0.246905
280	45712	0.059	0.246931
281	45855	0.055	0.246959
282	45998	0.056	0.246985
283	46143	0.0534466	0.247012
284	46282	0.0650651	0.247044
285	46419	0.0614693	0.24707
286	46560	0.0550275	0.247097
287	46700	0.054	0.247123
288	46840	0.0544728	0.24715
289	46976	0.0615308	0.247177
290	47113	0.0604396	0.247203
291	47249	0.0540541	0.247228
292	47385	0.053973	0.247254
293	47516	0.0564718	0.24728
294	47648	0.0605909	0.247306
295	47780	0.0603792	0.247331
296	47914	0.0530531	0.247358
297	48046	0.0544456	0.247384
298	48178	0.053	0.24741
299	48307	0.0626253	0.247436
300	48437	0.0584124	0.247463
301	48562	0.0580581	0.247494
302	48690	0.0549451	0.247521
303	48819	0.053	0.247547
304	48941	0.0681363	0.247574
305	49063	0.0609695	0.2476
306	49188	0.0520521	0.247626
307	49311	0.0549176	0.247649
