9	0	0.0155176	0.144415
10	0	0.0622463	0.144627
11	0	0.068	0.144978
12	0	0.0535536	0.146114
13	0	0.0529471	0.146816
14	0	0.0524038	0.148919
138	0	0.0564232	0.152928
139	569	0.0571726	0.152944
140	1161	0.0510511	0.152958
141	1735	0.0664668	0.152972
142	2307	0.0544456	0.152986
143	2877	0.0515774	0.153
144	3436	0.0524476	0.153013
145	3985	0.0530531	0.153027
146	4516	0.0695348	0.153043
147	5048	0.0554446	0.153056
148	5572	0.0539191	0.153071
149	6093	0.0550275	0.153085
150	6611	0.0506266	0.153099
151	7106	0.0688623	0.153113
152	7605	0.0535	0.153125
153	8094	0.0536341	0.153142
154	8582	0.0543641	0.153157
155	9062	0.054027	0.15317
156	9526	0.0675676	0.153187
157	9995	0.0534733	0.1532
158	10458	0.0515516	0.153214
159	10918	0.0534466	0.153228
160	11370	0.0535	0.153241
161	11807	0.0664668	0.153253
162	12248	0.0530265	0.153265
163	12685	0.0529735	0.153279
164	13117	0.053	0.153293
165	13544	0.0525	0.153307
166	13951	0.0705353	0.153323
167	14366	0.0530265	0.153337
168	14778	0.053	0.153351
169	15186	0.0534199	0.153364
170	15586	0.052026	0.153379
171	15973	0.0675	0.153393
172	16359	0.0545546	0.153405
173	16745	0.0534733	0.153419
174	17128	0.0525263	0.153433
175	17505	0.0539191	0.153447
176	17869	0.069965	0.153463
177	18237	0.0525263	0.153477
178	18599	0.054	0.153474
179	18961	0.0543912	0.153488
180	19320	0.0515774	0.153501
181	19665	0.067	0.153516
182	20015	0.0520781	0.153528
183	20363	0.053	0.153542
184	20705	0.0529735	0.153556
185	21045	0.0524476	0.153571
186	21371	0.0661323	0.153587
187	21700	0.0535	0.153602
188	22027	0.0535	0.153617
189	22349	0.0554723	0.153631
190	22671	0.052	0.153645
191	22982	0.0669665	0.153659
192	23296	0.052026	0.153671
193	23609	0.0524738	0.153685
194	23914	0.053	0.153699
195	24220	0.0515516	0.153712
196	24515	0.0655328	0.153729
197	24813	0.053	0.153742
198	25111	0.0515516	0.153756
199	25405	0.0529471	0.15377
200	25697	0.0529471	0.153784
201	25978	0.0665	0.153799
202	26263	0.0529471	0.153811
203	26544	0.052026	0.153825
204	26822	0.052026	0.153839
205	27096	0.0548628	0.153853
206	27362	0.0686373	0.15387
207	27633	0.0534466	0.153883
208	27902	0.052026	0.153898
209	28168	0.0529206	0.153913
210	28428	0.0535268	0.153928
211	28679	0.0655656	0.153942
212	28933	0.0569431	0.153975
213	29189	0.0525263	0.153989
214	29437	0.0660991	0.154005
215	29687	0.0530265	0.154019
216	29936	0.0534733	0.154032
217	30177	0.0569715	0.154049
218	30420	0.052026	0.154063
219	30661	0.0553616	0.154076
220	30898	0.0560841	0.154091
221	31133	0.0539191	0.153774
222	31356	0.078039	0.154097
223	31588	0.0525789	0.154109
224	31820	0.0525	0.153934
225	32040	0.0724638	0.154069
226	32224	0.0595238	0.157082
227	32414	0.0534435	0.157094
228	32637	0.0525	0.157108
229	32859	0.0534733	0.157122
230	33078	0.0529735	0.157136
231	33290	0.0656313	0.15715
232	33505	0.0534733	0.157163
233	33720	0.0530265	0.157177
234	33933	0.0534733	0.157192
235	34144	0.0545	0.157017
236	34340	0.080798	0.157222
237	34547	0.0535	0.157236
238	34752	0.0525526	0.15725
239	34953	0.0535	0.15728
240	35154	0.0534733	0.157294
241	35345	0.0672016	0.157309
242	35542	0.0544184	0.157321
243	35740	0.0520781	0.157335
244	35936	0.053	0.157349
245	36131	0.0525	0.157362
246	36313	0.0778443	0.157379
247	36503	0.0525263	0.157393
248	36693	0.0520521	0.157407
249	36880	0.0524738	0.157421
