1	0	0.0366465	0.224058
2	0	0.0814593	0.224961
3	0	0.0545273	0.225436
4	0	0.053973	0.225895
5	0	0.0540811	0.226333
6	0	0.0539461	0.22675
7	0	0.0650325	0.227151
8	0	0.0565	0.227544
9	0	0.0549725	0.227888
9	0	0.0518395	0.228003
10	16369	0.0542083	0.228096
11	34711	0.0544728	0.228211
12	48974	0.0766533	0.228358
13	61433	0.0535	0.228451
14	71981	0.0544456	0.228534
15	81034	0.0534733	0.228611
16	88976	0.0535268	0.228683
17	95658	0.0693613	0.228746
18	101645	0.0555278	0.228825
19	107119	0.0545	0.228884
20	112053	0.0549451	0.228935
21	116530	0.0534733	0.228982
22	120238	0.0747617	0.229023
23	123933	0.0544728	0.229062
24	127381	0.052026	0.229097
25	130488	0.0544728	0.22913
26	133410	0.0530265	0.229161
27	135989	0.0674326	0.229191
28	138478	0.0525	0.229217
29	140799	0.0535	0.229241
30	142957	0.0515516	0.229264
31	145011	0.0529471	0.229284
32	144473	0.0831663	0.229299
33	146089	0.0544456	0.229316
